species_id,scientific_name,common_name,status,kingdom,detail_url,image_url
19710,Leptomantis robinsonii,Robinson's Treefrog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19710,https://cms.mybis.gov.my/thumbnail/s300_6934.jpeg
9968,Leptophryne borbonica,Cross Toad,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9968,https://cms.mybis.gov.my/thumbnail/s300_7104.jpeg
9972,Limnonectes blythii,Giant Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9972,https://cms.mybis.gov.my/thumbnail/s300_7108.jpeg
9974,Limnonectes hascheanus,Hill-forest Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9974,https://cms.mybis.gov.my/thumbnail/s300_6875.jpeg
19561,Limnonectes kuhlii,Kuhl's Creek Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=19561,https://cms.mybis.gov.my/thumbnail/s300_6878.jpeg
9973,Limnonectes laticeps,Rivulet Frog,No Data,Animalia,https://www.mybis.gov.my/one/profile.php?sid=9973,https://cms.mybis.gov.my/thumbnail/s300_1478.jpeg
12621,Abundisporus fuscopurpureus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12621,https://cms.mybis.gov.my/img/fungi.png
9014,Aigialus grandis,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=9014,https://cms.mybis.gov.my/img/fungi.png
9023,Aigialus parvus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=9023,https://cms.mybis.gov.my/img/fungi.png
9084,Amanita tjibodensis,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=9084,https://cms.mybis.gov.my/thumbnail/s300_2623.jpeg
9091,Amauroderma rugosum,Cendawan Budak Sawan,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=9091,https://cms.mybis.gov.my/thumbnail/s300_650.jpeg
9394,Auricularia delicata,Korong,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=9394,https://cms.mybis.gov.my/img/fungi.png
9396,Auricularia polytricha,Korong,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=9396,https://cms.mybis.gov.my/img/fungi.png
49209,Bisporella citrina,Yellow Fairy Cups,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=49209,https://cms.mybis.gov.my/thumbnail/s300_9445.jpeg
9658,Cercospora beticola,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=9658,https://cms.mybis.gov.my/img/fungi.png
10885,Cookeina sulcipes,Kulat Mangkuk,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=10885,https://cms.mybis.gov.my/thumbnail/s300_644.jpeg
10894,Cookeina tricholoma,Cendawan Rambut,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=10894,https://cms.mybis.gov.my/thumbnail/s300_5746.jpeg
10895,Copelandia affinis,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=10895,https://cms.mybis.gov.my/img/fungi.png
10896,Coprinellus disseminatus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=10896,https://cms.mybis.gov.my/thumbnail/s300_11258.jpeg
10925,Coriolopsis brunneoleuca,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=10925,https://cms.mybis.gov.my/img/fungi.png
10934,Corollospora besarispora,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=10934,https://cms.mybis.gov.my/img/fungi.png
61145,Cyptotrama asprata,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=61145,https://cms.mybis.gov.my/img/fungi.png
11406,Dacryopinax spathularia,Fan-shaped Jelly Fungus,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=11406,https://cms.mybis.gov.my/thumbnail/s300_2601.jpeg
59983,Dictyophora multicolor,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=59983,https://cms.mybis.gov.my/img/fungi.png
11712,Dimeromyces platydematis,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=11712,https://cms.mybis.gov.my/img/fungi.png
11795,Earliella scabrosa,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=11795,https://cms.mybis.gov.my/thumbnail/s300_1043.jpeg
61046,Favolaschia manipularis,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=61046,https://cms.mybis.gov.my/thumbnail/s300_2602.jpeg
12118,Flabellophora licmophora,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12118,https://cms.mybis.gov.my/img/fungi.png
11415,Fomitella rhodophaea,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=11415,https://cms.mybis.gov.my/img/fungi.png
21297,Fusarium longipes,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=21297,https://cms.mybis.gov.my/img/fungi.png
12755,Fusarium oxysporum,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12755,https://cms.mybis.gov.my/img/fungi.png
12608,Ganoderma applanatum,Artists Bracket,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12608,https://cms.mybis.gov.my/thumbnail/s300_9454.jpeg
12610,Ganoderma australe,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12610,https://cms.mybis.gov.my/thumbnail/s300_643.jpeg
12798,Ganoderma lucidum,Kulat Kayu,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12798,https://cms.mybis.gov.my/img/fungi.png
12834,Geastrum javanicum,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12834,https://cms.mybis.gov.my/img/fungi.png
12849,Gloeocantharellus echinosporus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12849,https://cms.mybis.gov.my/img/fungi.png
12946,Halocyphina villosa,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12946,https://cms.mybis.gov.my/img/fungi.png
12948,Halorosellinia oceanica,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12948,https://cms.mybis.gov.my/img/fungi.png
12960,Heimiomyces neovelutipes,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12960,https://cms.mybis.gov.my/img/fungi.png
12349,Hymenochaete cacao,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12349,https://cms.mybis.gov.my/img/fungi.png
12928,Inflatostereum glabrum,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12928,https://cms.mybis.gov.my/img/fungi.png
13379,Laboulbenia cristata,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=13379,https://cms.mybis.gov.my/img/fungi.png
13396,Laboulbenia palmella,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=13396,https://cms.mybis.gov.my/img/fungi.png
13399,Laboulbenia polyphaga,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=13399,https://cms.mybis.gov.my/img/fungi.png
13404,Laboulbenia strangulata,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=13404,https://cms.mybis.gov.my/img/fungi.png
49216,Lentaria micheneri,Blue Bustard,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=49216,https://cms.mybis.gov.my/thumbnail/s300_9459.jpeg
13510,Lentaria surculus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=13510,https://cms.mybis.gov.my/img/fungi.png
13666,Lentinus sajor-caju,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=13666,https://cms.mybis.gov.my/thumbnail/s300_8287.jpeg
13518,Lentinus velutinus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=13518,https://cms.mybis.gov.my/img/fungi.png
58253,Luttrellia estuarina,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58253,https://cms.mybis.gov.my/img/fungi.png
58468,Massarina lacertensis,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58468,https://cms.mybis.gov.my/img/fungi.png
58800,Mauritiana rhizophorae,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58800,https://cms.mybis.gov.my/img/fungi.png
21901,Microporus affinis,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=21901,https://cms.mybis.gov.my/thumbnail/s300_9287.jpeg
52043,Microporus xanthopus,Cendawan Pengering,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=52043,https://cms.mybis.gov.my/thumbnail/s300_9291.jpeg
59938,Micropsalliota erythrospila,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=59938,https://cms.mybis.gov.my/img/fungi.png
14020,Mycena gigantospora,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=14020,https://cms.mybis.gov.my/img/fungi.png
14030,Mycena pelliculosa,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=14030,https://cms.mybis.gov.my/img/fungi.png
14040,Mycena roseilignicola,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=14040,https://cms.mybis.gov.my/img/fungi.png
12955,Natantispora retorquens,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12955,https://cms.mybis.gov.my/img/fungi.png
58283,Neolinocarpon globosicarpum,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58283,https://cms.mybis.gov.my/img/fungi.png
58301,Nigroporus vinosus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58301,https://cms.mybis.gov.my/img/fungi.png
60079,Phylloporus bellus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=60079,https://cms.mybis.gov.my/img/fungi.png
12023,Polyporus grammocephalus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12023,https://cms.mybis.gov.my/thumbnail/s300_2597.jpeg
62004,Polyporus virgatus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=62004,https://cms.mybis.gov.my/img/fungi.png
23808,Pseudocercospora eupatorii-formosanae,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=23808,https://cms.mybis.gov.my/img/fungi.png
23997,Pycnoporus sanguineus,Cendawan Bering,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=23997,https://cms.mybis.gov.my/thumbnail/s300_10.jpeg
58801,Pyrenographa xylographoides,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58801,https://cms.mybis.gov.my/img/fungi.png
12687,Pyrofomes albomarginatus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12687,https://cms.mybis.gov.my/img/fungi.png
58438,Quintaria lignatilis,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58438,https://cms.mybis.gov.my/img/fungi.png
60568,Ramaria polypus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=60568,https://cms.mybis.gov.my/img/fungi.png
58343,Rickia eumorphi,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58343,https://cms.mybis.gov.my/img/fungi.png
12692,Rigidoporus microporus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=12692,https://cms.mybis.gov.my/thumbnail/s300_11266.jpeg
9342,Rimora mangrovei,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=9342,https://cms.mybis.gov.my/img/fungi.png
58827,Savoryella lignicola,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58827,https://cms.mybis.gov.my/img/fungi.png
58828,Savoryella longispora,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58828,https://cms.mybis.gov.my/img/fungi.png
24025,Schizophyllum commune,Cendawan Kukur,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=24025,https://cms.mybis.gov.my/thumbnail/s300_1045.jpeg
62257,Scleroderma dictyosporum,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=62257,https://cms.mybis.gov.my/img/fungi.png
24026,Scleroderma sinnamariense,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=24026,https://cms.mybis.gov.my/thumbnail/s300_5262.jpeg
60411,Scytinopogon angulisporus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=60411,https://cms.mybis.gov.my/img/fungi.png
58305,Stereum hirsutum,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58305,https://cms.mybis.gov.my/img/fungi.png
24197,Stereum ostrea,False Turkey-tail,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=24197,https://cms.mybis.gov.my/thumbnail/s300_1047.jpeg
62274,Stereum rimosum,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=62274,https://cms.mybis.gov.my/img/fungi.png
60688,Termitomyces striatus,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=60688,https://cms.mybis.gov.my/img/fungi.png
60811,Tetrapyrgos nigripes,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=60811,https://cms.mybis.gov.my/img/fungi.png
58867,Torpedospora radiata,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=58867,https://cms.mybis.gov.my/img/fungi.png
62023,Trametes ectypa,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=62023,https://cms.mybis.gov.my/img/fungi.png
55143,Tremella fuciformis,Kulat Lidah Katak,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=55143,https://cms.mybis.gov.my/thumbnail/s300_9457.jpeg
60560,Turbinellus stereoides,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=60560,https://cms.mybis.gov.my/img/fungi.png
11679,Verruculina enalia,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=11679,https://cms.mybis.gov.my/img/fungi.png
59910,Xylaria holobapha,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=59910,https://cms.mybis.gov.my/img/fungi.png
24569,Xylaria hypoxylon,Candlesnuff,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=24569,https://cms.mybis.gov.my/thumbnail/s300_9458.jpeg
24583,Xylaria ianthinovelutina,,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=24583,https://cms.mybis.gov.my/img/fungi.png
59921,Xylaria polymorpha,Dead Man's Fingers,No Data,Fungi,https://www.mybis.gov.my/one/profile.php?sid=59921,https://cms.mybis.gov.my/thumbnail/s300_9456.jpeg
16466,Acanthus ilicifolius,Holy Mangrove,Not Evaluated,Plantae,https://www.mybis.gov.my/one/profile.php?sid=16466,https://cms.mybis.gov.my/thumbnail/s300_8931.jpeg
15181,Acrosorus friderici-et-pauli,,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=15181,https://cms.mybis.gov.my/img/plant.png
31594,Acrosorus streptophyllus,,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=31594,https://cms.mybis.gov.my/img/plant.png
47203,Actinidia latifolia,Wild Kiwi Fruit,No Data,Plantae,https://www.mybis.gov.my/one/profile.php?sid=47203,https://cms.mybis.gov.my/img/plant.png
10332,Actinostachys digitata,,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=10332,https://cms.mybis.gov.my/img/plant.png
58503,Actinostachys wagneri,,Near Threat,Plantae,https://www.mybis.gov.my/one/profile.php?sid=58503,https://cms.mybis.gov.my/img/plant.png
22980,Adenia macrophylla,Akar Lempedu Gajah,Endangered,Plantae,https://www.mybis.gov.my/one/profile.php?sid=22980,https://cms.mybis.gov.my/thumbnail/s300_9494.jpeg
60002,Adenia penangiana,,Near Threat,Plantae,https://www.mybis.gov.my/one/profile.php?sid=60002,https://cms.mybis.gov.my/img/plant.png
4912,Adiantum caudatum,Walking Maidenhair,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=4912,https://cms.mybis.gov.my/img/plant.png
31597,Adiantum stenochlamys,,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=31597,https://cms.mybis.gov.my/img/plant.png
591,Agathis borneensis,Damar Minyak,Near Threat,Plantae,https://www.mybis.gov.my/one/profile.php?sid=591,https://cms.mybis.gov.my/thumbnail/s300_4257.jpeg
7717,Aglaia argentea,Bekak,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=7717,https://cms.mybis.gov.my/thumbnail/s300_907.jpeg
4779,Aglaia crassinervia,Balim,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=4779,https://cms.mybis.gov.my/img/plant.png
9349,Aglaia edulis,Lantupak,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=9349,https://cms.mybis.gov.my/img/plant.png
12080,Aglaia elliptica,Lambunau,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=12080,https://cms.mybis.gov.my/img/plant.png
10540,Aglaia erythrosperma,Bunya,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=10540,https://cms.mybis.gov.my/img/plant.png
10097,Aglaia eximia,Bekak,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=10097,https://cms.mybis.gov.my/img/plant.png
10051,Aglaia exstipulata,Stalkless Aglaia,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=10051,https://cms.mybis.gov.my/img/plant.png
14698,Aglaia forbesii,Bekak,Low Concern,Plantae,https://www.mybis.gov.my/one/profile.php?sid=14698,https://cms.mybis.gov.my/thumbnail/s300_558.jpeg
